4	front~door	CON	front~door	3	n	* ))
5	.	NIL	.	3	.	* ))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	do	NOW	do	0	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), *
3	n't	NOT	not	2	(s\np)\(s\np)	* )
4	speak	EXS	speak	2	(s:b\np)/np	fa(s:b\np, *
5	Irish	CON	irish	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	2	.	* )))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	policeman	ROL	policeman	1	n	* )
3	grabbed	EPS	grab	0	(s:dcl\np)/np	rp(s:dcl\np, fa(s:dcl\np, *
4	the	DEF	the	6	np/n	fa(np, ba(np/(n/pp), fa(np, *
5	robber	ROL	robber	4	n	* )
6	's	HAS	's	3	(np/(n/pp))\np	* )
7	arm	CON	arm	6	n/pp	* ))
8	.	NIL	.	3	.	* )))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	called	EPS	call	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fa(np, *
4	cab	CON	cab	3	n	* ))
5	for	REL	for	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
6	me	PRO	speaker	5	np	rp(np, *
7	.	NIL	.	2	.	* )))))
						
1	I	PRO	speaker	3	np	ba(s:dcl, *
2	'm	EQU	be	3	(s:dcl\np)/np	ba(s:dcl\np, *
3	Tom~Hunter	PER	tom~hunter	0	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
4	.	NIL	.	3	.	* ))))
						
1	what	QUE	entity	0	s:wq/(s:dcl\np)	fa(s:wq, *
2	is	ENS	be	1	(s:dcl\np)/np	fa(s:dcl\np, *
3	Speedy~Claxton	PER	speedy~claxton	4	n	fa(np, ba(np/(n/pp), lx(np, n, * )
4	's	HAS	's	2	(np/(n/pp))\np	* )
5	real	IST	real	6	n/n	rp(n/pp, fc(n/pp, *
6	name	CON	name	4	n/pp	* )
7	?	QUE	?	1	.	* )))))
						
1	I	PRO	speaker	0	np	fa(s:dcl, bxc(s:X/(s:X\np), lx(s:X/(s:X\np), np, * )
2	'm	NOW	be	1	s\s	* )
3	not	NOT	not	1	(s:dcl\np)/(s:adj\np)	rp(s:dcl\np, fa(s:dcl\np, *
4	at~all	EMP	at~all	5	(s:adj\np)/(s:adj\np)	fa(s:adj\np, *
5	hungry	IST	hungry	3	s:adj\np	* ))
6	.	NIL	.	1	.	* )))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	will	FUT	will	0	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, *
3	be	NIL	be	2	(s:b\np)/(s:adj\np)	rp(s:b\np, ba(s:b\np, fa(s:b\np, *
4	sixteen	QUC	16	3	s:adj\np	* )
5	in	REL	in	3	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
6	May	MOY	may	5	n	lx(np, n, * )))
7	.	NIL	.	2	.	* ))))
						
1	Kinshasa	GPE	kinshasa	2	n	ba(s:dcl, lx(np, n, * )
2	is	EQU	be	0	(s:dcl\np)/np	rp(s:dcl\np, fa(s:dcl\np, *
3	the	DEF	the	2	np/n	fa(np, *
4	capital	CON	capital	3	n/pp	fa(n, *
5	of	REL	of	4	pp/np	fa(pp, *
6	Democratic~Republic~of~the~Congo	GPE	democratic~republic~of~the~congo	5	n	lx(np, n, * )))))
7	.	NIL	.	2	.	* )))
						
1	She	PRO	female	2	np	rp(s:dcl, ba(s:dcl, *
2	was	PST	be	0	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, *
3	baptized	EXS	baptize	2	(s:pss\np)/np	fa(s:pss\np, *
4	Mary	LIT	mary	3	np	* )))
5	.	NIL	.	2	.	* ))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	'm	NOW	be	0	(s:dcl\np)/(s:adj\np)	ba(s:dcl\np, fa(s:dcl\np, *
3	not	NOT	not	4	(s:adj\np)/(s:adj\np)	fa(s:adj\np, *
4	tired	IST	tired	2	s:adj\np	* ))
5	at~all	EMP	at~all	2	(s\np)\(s\np)	rp((s\np)\(s\np), *
6	.	NIL	.	2	.	* ))))
						
1	She	PRO	female	2	np	ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	Thai	GPO	thailand	2	s:adj\np	rp(s:adj\np, *
4	.	NIL	.	2	.	* ))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	bridge	CON	bridge	1	n	* )
3	is	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
4	approximately	APX	approximately	5	(n/n)/(n/n)	ba(s:adj\np, fa(n, fa(n/n, *
5	a	QUC	1	6	n/n	* )
6	mile	UOM	mile	7	n	* )
7	long	DEG	long	3	(s:adj\np)\n	rp((s:adj\np)\n, *
8	.	NIL	.	3	.	* )))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	'm	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:adj\np), *
3	not	NOT	not	2	(s\np)\(s\np)	* )
4	interested	IST	interested	2	s:adj\np	rp(s:adj\np, *
5	.	NIL	.	2	.	* ))))
						
1	Buzz	EXS	buzz~off	0	(s:b\np)/pr	fa(s:b\np, *
2	off	REL	off	1	pr	rp(pr, *
3	.	NIL	.	1	.	* )))
						
1	Where	QUE	location	0	s:wq/(s:q/pp)	fa(s:wq, *
2	did	PST	do	1	(s:q/(s:b\np))/np	fc(s:q/pp, fa(s:q/(s:b\np), *
3	Mahatma~Gandhi	PER	mahatma~gandhi	2	n	lx(np, n, * ))
4	study	EXS	study	2	(s:b\np)/pp	rp((s:b\np)/pp, *
5	?	QUE	?	1	.	* ))))
						
1	He	PRO	male	2	np	rp(s:dcl, ba(s:dcl, *
2	is	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	twelve	QUC	12	4	n/n	ba(s:adj\np, lx(np, n, fa(n, *
4	years	UOM	year	5	n	* ))
5	old	DEG	age	2	(s:adj\np)\np	* )))
6	.	NIL	.	2	.	* ))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	is	NOW	be	0	(s:dcl\np)/(s:adj\np)	ba(s:dcl\np, fa(s:dcl\np, *
3	tall	IST	tall	2	s:adj\np	* )
4	for	REL	for	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
5	his	HAS	male	4	np/(n/pp)	fa(np, *
6	age	CON	age	5	n/pp	rp(n/pp, *
7	.	NIL	.	2	.	* ))))))
						
1	Sylvia~Costas	PER	sylvia~costas	2	n	ba(s:dcl, lx(np, n, * )
2	is	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	the	DEF	the	2	np/n	fa(np, *
4	wife	ROL	wife	3	n/pp	fa(n, *
5	of	REL	of	4	pp/np	fa(pp, *
6	Andy~Sipowicz	PER	andy~sipowicz	5	n	rp(np, lx(np, n, * )
7	.	NIL	.	2	.	* )))))))
						
1	He	PRO	male	3	np	ba(s:dcl, *
2	popped	EPS	pop	3	(s:dcl\np)/np	ba(s:dcl\np, *
3	the	DEF	the	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
4	trunk	CON	trunk	3	n	* ))
5	.	NIL	.	3	.	* ))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	tiger	CON	tiger	1	n	* )
3	was	PST	be	0	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, *
4	killed	EXS	kill	3	s:pss\np	rp(s:pss\np, *
5	.	NIL	.	3	.	* ))))
						
1	How	QUE	how	0	(s:wq/(s:q/np))/n	fa(s:wq, fa(s:wq/(s:q/np), *
2	many	QUV	?	3	n/n	fa(n, *
3	neurons	CON	neuron	1	n	* ))
4	are	ENS	be	1	((s:q/np)/pp)/np	fa(s:q/np, fa((s:q/np)/pp, *
5	there	NIL	there	4	np:thr	* )
6	in	REL	inside	4	pp/np	fa(pp, *
7	this	PRX	this	6	np/n	rp(np, fa(np, *
8	human	CON	human	9	n/n	fa(n, *
9	brain	CON	brain	7	n	* ))
10	?	QUE	?	1	.	* )))))
						
1	We	PRO	speaker	4	np	ba(s:dcl, *
2	telegraphed	EPS	telegraph	4	((s:dcl\np)/np)/np	ba(s:dcl\np, fa((s:dcl\np)/np, *
3	him	PRO	male	2	np	* )
4	the	DEF	the	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
5	news	CON	news	4	n	* ))
6	.	NIL	.	4	.	* ))))
						
1	Where	QUE	location	0	s:wq/s:q	fa(s:wq, *
2	was	PST	be	1	(s:q/(s:pss\np))/np	fa(s:q, fa(s:q/(s:pss\np), *
3	C.S.~Lewis	PER	clive~staple~lewis	2	n	lx(np, n, * ))
4	born	EXS	bear	2	s:pss\np	rp(s:pss\np, *
5	?	QUE	?	1	.	* ))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	gazed	EPS	gaze	0	(s:dcl\np)/pp	fa(s:dcl\np, *
3	into	REL	into	2	pp/np	fa(pp, *
4	her	HAS	female	3	np/(n/pp)	rp(np, fa(np, *
5	eyes	CON	eye	4	n/pp	* )
6	.	NIL	.	2	.	* )))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	got	PST	get	0	((s:dcl\np)/(s:pss\np))/np	fa(s:dcl\np, fa((s:dcl\np)/(s:pss\np), *
3	his	HAS	male	2	np/n	fa(np, *
4	watch	CON	watch	3	n	* ))
5	fixed	EXS	fix	2	s:pss\np	rp(s:pss\np, *
6	.	NIL	.	2	.	* ))))
						
1	The	DEF	the	3	np/n	rp(s:dcl, ba(s:dcl, fa(np, *
2	dog	CON	dog	1	n	* )
3	bit	EPS	bite	0	(s:dcl\np)/np	fa(s:dcl\np, *
4	the	DEF	the	3	np/n	fa(np, *
5	man	CON	man	4	n	* )))
6	.	NIL	.	3	.	* ))
						
1	He	PRO	male	4	np	ba(s:dcl, *
2	bade	EPS	bid	4	((s:dcl\np)/np)/np	ba(s:dcl\np, fa((s:dcl\np)/np, *
3	her	HAS	female	2	np	* )
4	farewell	CON	farewell	0	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
5	.	NIL	.	4	.	* ))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	enemy	ROL	enemy	1	n	* )
3	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
4	eavesdropping	EXG	eavesdrop	3	s:ng\np	rp(s:ng\np, *
5	!	EMP	!	3	.	* ))))
						
1	Tom	PER	tom	2	n	rp(s:dcl, ba(s:dcl, lx(np, n, * )
2	won	EPS	win	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	the	DEF	the	2	np/n	fa(np, *
4	Eurovision~Song~Contest	HAP	eurovision~song~contest	3	n	* )))
5	.	NIL	.	2	.	* ))
						
1	I	PRO	speaker	3	np	ba(s:dcl, *
2	speak	ENS	speak	3	(s:dcl\np)/np	ba(s:dcl\np, *
3	Korean	CON	korean	0	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
4	.	NIL	.	3	.	* ))))
						
1	Mary	PER	mary	2	n	ba(s:dcl, lx(np, n, * )
2	batted	EPS	bat	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	her	HAS	female	2	np/(n/pp)	fa(np, *
4	eyelashes	CON	eyelash	3	n/pp	* ))
5	at	REL	at	2	((s\np)\(s\np))/np	rp((s\np)\(s\np), fa((s\np)\(s\np), *
6	Tom	PER	tom	5	n	lx(np, n, * ))
7	.	NIL	.	2	.	* ))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	conference	CON	conference	1	n	* )
3	will	FUT	will	0	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, *
4	take	EXS	take~place	3	(s:b\np)/np	ba(s:b\np, fa(s:b\np, *
5	place	NIL	place	4	n	lx(np, n, * ))
6	in	REL	in	4	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
7	Tokyo	GPE	tokyo	6	n	rp(np, lx(np, n, * )
8	.	NIL	.	3	.	* ))))))
						
1	I	PRO	speaker	2	np	rp(s:dcl, ba(s:dcl, *
2	want	ENS	want	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	milk	CON	milk	2	n	lx(np, n, * )))
4	.	NIL	.	2	.	* ))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	telephone	CON	telephone	1	n	* )
3	rang	EPS	ring	0	s:dcl\np	ba(s:dcl\np, *
4	again	ALT	again	3	(s\np)\(s\np)	rp((s\np)\(s\np), *
5	.	NIL	.	3	.	* ))))
						
1	I	PRO	speaker	2	np	rp(s:dcl, ba(s:dcl, *
2	was	PST	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	playing	EXG	play	2	(s:ng\np)/np	fa(s:ng\np, *
4	tennis	CON	tennis	3	n	lx(np, n, * ))))
5	.	NIL	.	2	.	* ))
						
1	Who	QUE	person	0	s:wq/(s:q/np)	fa(s:wq, *
2	did	PST	do	1	(s:q/(s:b\np))/np	fc(s:q/np, fa(s:q/(s:b\np), *
3	Maurice~Papon	PER	maurice~papon	2	n	lx(np, n, * ))
4	torture	EXS	torture	2	(s:b\np)/np	rp((s:b\np)/np, *
5	?	QUE	?	1	.	* ))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
3	kissing	EXG	kiss	4	(s:ng\np)/np	ba(s:ng\np, *
4	Mary	PER	mary	2	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
5	.	NIL	.	2	.	* )))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	drove	EPS	drive	0	s:dcl\np	ba(s:dcl\np, *
3	to	REL	to	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
4	school	CON	school	3	n	rp(np, lx(np, n, * )
5	.	NIL	.	2	.	* )))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	bought	EPS	buy	0	((s:dcl\np)/np)/np	fa(s:dcl\np, fa((s:dcl\np)/np, *
3	her	PRO	female	2	np	* )
4	a	DIS	a	2	np/n	rp(np, fa(np, *
5	drink	CON	drink	4	n	* )
6	.	NIL	.	2	.	* ))))
						
1	I	PRO	speaker	3	np	ba(s:dcl, *
2	bought	EPS	buy	3	(s:dcl\np)/np	ba(s:dcl\np, *
3	a	DIS	a	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
4	Microsoft	ORG	microsoft	5	n/n	fa(n, *
5	mouse	CON	mouse	3	n	* )))
6	.	NIL	.	3	.	* ))))
						
1	I	PRO	speaker	2	np	rp(s:dcl, ba(s:dcl, *
2	had	PST	have	0	((s:dcl\np)/(s:pss\np))/np	fa(s:dcl\np, fa((s:dcl\np)/(s:pss\np), *
3	my	HAS	speaker	2	np/n	fa(np, *
4	car	CON	car	3	n	* ))
5	stolen	EXS	steal	2	s:pss\np	* ))
6	.	NIL	.	2	.	* ))
						
1	What	QUE	entity	0	s:wq/(s:dcl\np)	fa(s:wq, *
2	is	ENS	be	1	(s:dcl\np)/np	fa(s:dcl\np, *
3	Elvis~Presley	PER	elvis~presley	4	n	fa(np, ba(np/(n/pp), lx(np, n, * )
4	's	HAS	's	2	(np/(n/pp))\np	* )
5	middle~name	CON	middle~name	4	n/pp	rp(n/pp, *
6	?	QUE	?	1	.	* )))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	took	EPS	take	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fa(np, *
4	beetroot	CON	beetroot	5	n/n	fa(n, *
5	extract	CON	extract	3	n	* )))
6	today	NOW	day	2	(s\np)\(s\np)	rp((s\np)\(s\np), *
7	.	NIL	.	2	.	* ))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	has	ENS	have	0	(s:dcl\np)/(np/pp)	fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fc(np/pp, *
4	sister	ROL	sister	3	n/pp	bxc(n/pp, *
5	who	AND	who	4	(n\n)/(s:dcl\np)	fa(n\n, *
6	likes	ENS	like	5	(s:dcl\np)/(s:to\np)	fa(s:dcl\np, *
7	to	NIL	to	6	(s:to\np)/(s:b\np)	fa(s:to\np, *
8	play	EXS	play	9	(s:b\np)/np	ba(s:b\np, *
9	tennis	CON	tennis	7	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
10	.	NIL	.	2	.	* ))))))))))
						
1	Did	PST	do	0	(s:q/(s:b\np))/np	fa(s:q, fa(s:q/(s:b\np), *
2	you	PRO	hearer	1	np	* )
3	hurt	EXS	hurt	4	(s:b\np)/np	rp(s:b\np, ba(s:b\np, *
4	yourself	REF	hearer	1	(s:b\np)\((s:b\np)/np)	* )
5	?	QUE	?	1	.	* )))
						
1	What	QUE	entity	0	s:wq/(s:dcl\np)	rp(s:wq, fa(s:wq, *
2	is	ENS	be	1	(s:dcl\np)/np	fa(s:dcl\np, *
3	your	HAS	hearer	2	np/(n/pp)	fa(np, *
4	surname	CON	surname	3	n/pp	* )))
5	?	QUE	?	1	.	* ))
						
1	Dick	PER	dick	4	n	ba(s:dcl, lx(np, n, * )
2	passed	EPS	pass	4	((s:dcl\np)/np)/np	ba(s:dcl\np, fa((s:dcl\np)/np, *
3	me	PRO	speaker	2	np	* )
4	the	DEF	the	0	np/n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, fa(np, *
5	photo	CON	photo	4	n	* ))
6	.	NIL	.	4	.	* ))))
						
1	Jack	PER	jack	2	n	ba(s:dcl, lx(np, n, * )
2	is	NOW	be	0	(s:dcl\np)/(s:adj\np)	ba(s:dcl\np, fa(s:dcl\np, *
3	quiet	IST	quiet	2	s:adj\np	* )
4	now	NOW	now	2	(s\np)\(s\np)	rp((s\np)\(s\np), *
5	.	NIL	.	2	.	* ))))
						
1	I	PRO	speaker	4	np	ba(s:dcl, *
2	got	EPS	get~into	4	((s:dcl\np)/np)/pr	ba(s:dcl\np, fa((s:dcl\np)/np, *
3	into	REL	into	2	pr	* )
4	Harvard	ORG	harvard	0	n	rp((s:X\np)\((s:X\np)/np), lx((s:X\np)\((s:X\np)/np), np, lx(np, n, * ))
5	.	NIL	.	4	.	* ))))
						
1	Tom	PER	tom	2	n	rp(s:dcl, ba(s:dcl, lx(np, n, * )
2	hates	ENS	hate	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	the	DEF	the	2	np/n	fa(np, *
4	rules	CON	rule	3	n	* )))
5	.	NIL	.	2	.	* ))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	does	NOW	do	0	(s:dcl\np)/(s:b\np)	fa(s:dcl\np, bxc((s:dcl\np)/(s:b\np), *
3	n't	NOT	not	2	(s\np)\(s\np)	* )
4	like	EXS	like	2	(s:b\np)/(s:to\np)	fa(s:b\np, *
5	to	NIL	to	4	(s:to\np)/(s:b\np)	fa(s:to\np, *
6	hang	EXS	hang~out	5	((s:b\np)/pp)/pr	fa(s:b\np, fa((s:b\np)/pp, *
7	out	REL	out	6	pr	* )
8	with	REL	with	6	pp/np	fa(pp, *
9	people	CON	person	8	n	lx(np, n, ba(n, *
10	who	AND	who	9	(n\n)/(s:dcl\np)	fa(n\n, *
11	smoke	ENS	smoke	10	s:dcl\np	rp(s:dcl\np, *
12	.	NIL	.	2	.	* )))))))))))
						
1	Tom	PER	tom	2	n	rp(s:dcl, ba(s:dcl, lx(np, n, * )
2	wore	EPS	wear	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fa(np, *
4	hard~hat	CON	hard~hat	3	n	* )))
5	.	NIL	.	2	.	* ))
						
1	There	NIL	there	2	np:thr	ba(s:dcl, *
2	was	EPS	be	0	(s:dcl\np:thr)/np	ba(s:dcl\np:thr, fa(s:dcl\np:thr, *
3	a	DIS	a	2	np/n	fa(np, *
4	terrible	IST	terrible	5	n/n	fa(n, *
5	accident	CON	accident	3	n	* )))
6	on	REL	on	2	((s:dcl\np)\(s:dcl\np))/np	fa((s:dcl\np)\(s:dcl\np), *
7	the	DEF	the	6	np/n	rp(np, fa(np, *
8	freeway	CON	freeway	7	n	* )
9	.	NIL	.	2	.	* )))))
						
1	Emily	PER	emily	2	n	ba(s:dcl, lx(np, n, * )
2	is	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	afraid	IST	afraid	2	(s:adj\np)/pp	fa(s:adj\np, *
4	of	REL	of	3	pp/np	fa(pp, *
5	spiders	CON	spider	4	n	rp(np, lx(np, n, * )
6	.	NIL	.	2	.	* ))))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	got	PST	get	0	(s:dcl\np)/(s:pss\np)	fa(s:dcl\np, *
3	stung	EXS	sting	2	s:pss\np	ba(s:pss\np, *
4	by	REL	by	3	((s\np)\(s\np))/np	rp((s\np)\(s\np), fa((s\np)\(s\np), *
5	a	DIS	a	4	np/n	fa(np, *
6	bee	CON	bee	5	n	* ))
7	.	NIL	.	2	.	* )))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	touched	EPS	touch	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	the	DEF	the	2	np/n	fa(np, *
4	water	CON	water	3	n	* ))
5	with	REL	with	2	((s\np)\(s\np))/np	rp((s\np)\(s\np), fa((s\np)\(s\np), *
6	his	HAS	male	5	np/(n/pp)	fa(np, *
7	foot	CON	foot	6	n/pp	* ))
8	.	NIL	.	2	.	* ))))
						
1	You	PRO	hearer	2	np	ba(s:dcl, *
2	were	PST	be	0	(s:dcl\np)/(s:adj\np)	rp(s:dcl\np, fa(s:dcl\np, *
3	in~love	IST	in~love	2	s:adj\np	* )
4	.	NIL	.	2	.	* )))
						
1	A	AND	a	3	np/n	ba(s:dcl, fa(np, *
2	football~team	CON	football~team	1	n	* )
3	consists	ENS	consist	0	(s:dcl\np)/pp	fa(s:dcl\np, *
4	of	REL	of	3	pp/np	fa(pp, *
5	eleven	QUC	11	6	n/n	rp(np, lx(np, n, fa(n, *
6	players	ROL	player	4	n	* ))
7	.	NIL	.	3	.	* )))))
						
1	She	PRO	female	2	np	ba(s:dcl, *
2	's	NOW	be	0	(s:dcl\np)/(np/pp)	fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fc(np/pp, *
4	knockout	ROL	knockout	3	n/pp	rp(n/pp, *
5	.	NIL	.	2	.	* )))))
						
1	Tom	PER	tom	2	n	ba(s:dcl, lx(np, n, * )
2	bought	EPS	buy	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fa(np, *
4	squirrel	CON	squirrel	5	n/n	fa(n, *
5	magnet	CON	magnet	3	n	* )))
6	and	COO	and	7	conj	*
7	put	EPS	put	2	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, *
8	it	PRO	entity	7	np	* )
9	on	REL	on	7	pp/np	fa(pp, *
10	the	DEF	the	9	np/n	rp(np, fa(np, *
11	fridge	CON	fridge	10	n	* )
12	.	NIL	.	2	.	* )))))))
						
1	Every	AND	every	6	np/n	ba(s:dcl, fa(np, *
2	body	CON	person	1	n	ba(n, *
3	in	REL	in	2	(n\n)/np	fa(n\n, *
4	the	DEF	the	3	np/n	fa(np, *
5	village	CON	village	4	n	* ))))
6	knew	EPS	know	0	(s:dcl\np)/np	rp(s:dcl\np, fa(s:dcl\np, *
7	him	PRO	male	6	np	* )
8	.	NIL	.	6	.	* )))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	man	CON	man	1	n	* )
3	robbed	EPS	rob	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, *
4	me	PRO	speaker	3	np	* )
5	of	REL	of	3	pp/np	fa(pp, *
6	my	HAS	speaker	5	np/(n/pp)	rp(np, fa(np, *
7	purse	CON	purse	6	n/pp	* )
8	.	NIL	.	3	.	* )))))
						
1	He	PRO	male	2	np	ba(s:dcl, *
2	was	PST	be	0	(s:dcl\np)/(s:pss\np)	rp(s:dcl\np, ba(s:dcl\np, fa(s:dcl\np, *
3	devoured	EXS	devour	2	s:pss\np	* )
4	by	REL	by	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
5	a	DIS	a	4	np/n	fa(np, *
6	tiger	CON	tiger	5	n	* )))
7	.	NIL	.	2	.	* )))
						
1	Mary	PER	mary	2	n	ba(s:dcl, lx(np, n, * )
2	wrapped	EPS	wrap	0	(s:dcl\np)/np	ba(s:dcl\np, fa(s:dcl\np, *
3	a	DIS	a	2	np/n	fa(np, *
4	towel	CON	towel	3	n	* ))
5	around	REL	around	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
6	her	HAS	female	5	np/(n/pp)	fa(np, *
7	hair	CON	hair	6	n/pp	rp(n/pp, *
8	.	NIL	.	2	.	* ))))))
						
1	Leloir	PER	leloir	2	n	rp(s:dcl, ba(s:dcl, lx(np, n, * )
2	was	PST	be	0	(s:dcl\np)/(s:pss\np)	ba(s:dcl\np, fa(s:dcl\np, *
3	born	EXS	bear	2	s:pss\np	* )
4	in	REL	in	2	((s\np)\(s\np))/np	fa((s\np)\(s\np), *
5	Argentina	GPE	argentina	4	n	lx(np, n, * ))))
6	.	NIL	.	2	.	* ))
						
1	How	QUE	how	0	((s:wq/pp)/n)/(np/n)	fa(s:wq, fa(s:wq/pp, fa((s:wq/pp)/n, *
2	many	QUV	?	1	np/n	* )
3	grams	UOM	gram	1	n	* )
4	in	REL	in	1	pp/np	fa(pp, *
5	an	QUC	1	6	n/n	rp(np, lx(np, n, fa(n, *
6	ounce	UOM	ounce	4	n	* ))
7	?	QUE	?	1	.	* ))))
						
1	You	PRO	hearer	2	np	ba(s:dcl, *
2	're	ENS	be	0	(s:dcl\np)/np	fa(s:dcl\np, *
3	an	DIS	an	2	np/n	fa(np, *
4	excellent	IST	excellent	3	n/(n/pp)	fa(n, *
5	chef	ROL	chef	4	n/pp	rp(n/pp, *
6	.	NIL	.	2	.	* ))))))
						
1	You	PRO	hearer	2	np	ba(s:dcl, *
2	're	NOW	be	0	(s:dcl\np)/(s:adj\np)	fa(s:dcl\np, *
3	cantankerous	IST	cantankerous	2	s:adj\np	rp(s:adj\np, *
4	.	NIL	.	2	.	* ))))
						
1	I	PRO	speaker	2	np	ba(s:dcl, *
2	owe	ENS	owe	0	((s:dcl\np)/pp)/np	fa(s:dcl\np, fa((s:dcl\np)/pp, *
3	ten	QUC	10	4	n/n	lx(np, n, fa(n, *
4	dollars	UOM	dollar	2	n	* )))
5	to	REL	to	2	pp/np	fa(pp, *
6	her	PRO	female	5	np	rp(np, *
7	.	NIL	.	2	.	* )))))
						
1	The	DEF	the	3	np/n	ba(s:dcl, fa(np, *
2	woman	CON	woman	1	n	* )
3	is	NOW	be	0	(s:dcl\np)/(s:ng\np)	fa(s:dcl\np, *
4	playing	EXG	play	3	(s:ng\np)/np	fa(s:ng\np, *
5	an	DIS	an	4	np/n	fa(np, *
6	electric~guitar	CON	electric~guitar	5	n	* )))))
						
